INPUT1,OUTPUT
50204,200816
50205,200820
50206,200824
50207,200828
50208,200832
50209,200836
50210,200840
50211,200844
50212,200848
50213,200852
50214,200856
50215,200860
50216,200864
50217,200868
50218,200872
50219,200876
50220,200880
50221,200884
50222,200888
50223,200892
50224,200896
50225,200900
50226,200904
50227,200908
50228,200912
50229,200916
50230,200920
50231,200924
50232,200928
50233,200932
50234,200936
50235,200940
50236,200944
50237,200948
50238,200952
50239,200956
50240,200960
50241,200964
50242,200968
50243,200972
50244,200976
50245,200980
50246,200984
50247,200988
50248,200992
50249,200996
50250,201000
50251,201004
50252,201008
50253,201012
50254,201016
50255,201020
50256,201024
50257,201028
50258,201032
50259,201036
50260,201040
50261,201044
50262,201048
50263,201052
50264,201056
50265,201060
50266,201064
50267,201068
50268,201072
50269,201076
50270,201080
50271,201084
50272,201088
50273,201092
50274,201096
50275,201100
50276,201104
50277,201108
50278,201112
50279,201116
50280,201120
50281,201124
50282,201128
50283,201132
50284,201136
50285,201140
50286,201144
50287,201148
50288,201152
50289,201156
50290,201160
50291,201164
50292,201168
50293,201172
50294,201176
50295,201180
50296,201184
50297,201188
50298,201192
50299,201196
50300,201200
50301,201204
50302,201208
50303,201212
50304,201216
50305,201220
50306,201224
50307,201228
50308,201232
50309,201236
50310,201240
50311,201244
50312,201248
50313,201252
50314,201256
50315,201260
50316,201264
50317,201268
50318,201272
50319,201276
50320,201280
50321,201284
50322,201288
50323,201292
50324,201296
50325,201300
50326,201304
50327,201308
50328,201312
50329,201316
50330,201320
50331,201324
50332,201328
50333,201332
50334,201336
50335,201340
50336,201344
50337,201348
50338,201352
50339,201356
50340,201360
50341,201364
50342,201368
50343,201372
50344,201376
50345,201380
50346,201384
50347,201388
50348,201392
50349,201396
50350,201400
50351,201404
50352,201408
50353,201412
50354,201416
50355,201420
50356,201424
50357,201428
50358,201432
50359,201436
50360,201440
50361,201444
50362,201448
50363,201452
50364,201456
50365,201460
50366,201464
50367,201468
50368,201472
50369,201476
50370,201480
50371,201484
50372,201488
50373,201492
50374,201496
50375,201500
50376,201504
50377,201508
50378,201512
50379,201516
50380,201520
50381,201524
50382,201528
50383,201532
50384,201536
50385,201540
50386,201544
50387,201548
50388,201552
50389,201556
50390,201560
50391,201564
50392,201568
50393,201572
50394,201576
50395,201580
50396,201584
50397,201588
50398,201592
50399,201596
50400,201600
50401,201604
50402,201608
50403,201612
50404,201616
50405,201620
50406,201624
50407,201628
50408,201632
50409,201636
50410,201640
50411,201644
50412,201648
50413,201652
50414,201656
50415,201660
50416,201664
50417,201668
50418,201672
50419,201676
50420,201680
50421,201684
50422,201688
50423,201692
50424,201696
50425,201700
50426,201704
50427,201708
50428,201712
50429,201716
50430,201720
50431,201724
50432,201728
50433,201732
50434,201736
50435,201740
50436,201744
50437,201748
50438,201752
50439,201756
50440,201760
50441,201764
50442,201768
50443,201772
50444,201776
50445,201780
50446,201784
50447,201788
50448,201792
50449,201796
50450,201800
50451,201804
50452,201808
50453,201812
50454,201816
50455,201820
50456,201824
50457,201828
50458,201832
50459,201836
50460,201840
50461,201844
50462,201848
50463,201852
50464,201856
50465,201860
50466,201864
50467,201868
50468,201872
50469,201876
50470,201880
50471,201884
50472,201888
50473,201892
50474,201896
50475,201900
50476,201904
50477,201908
50478,201912
50479,201916
50480,201920
50481,201924
50482,201928
50483,201932
50484,201936
50485,201940
50486,201944
50487,201948
50488,201952
50489,201956
50490,201960
50491,201964
50492,201968
50493,201972
50494,201976
50495,201980
50496,201984
50497,201988
50498,201992
50499,201996
50500,202000
50501,202004
50502,202008
50503,202012
50504,202016
50505,202020
50506,202024
50507,202028
50508,202032
50509,202036
50510,202040
50511,202044
50512,202048
50513,202052
50514,202056
50515,202060
50516,202064
50517,202068
50518,202072
50519,202076
50520,202080
50521,202084
50522,202088
50523,202092
50524,202096
50525,202100
50526,202104
50527,202108
50528,202112
50529,202116
50530,202120
50531,202124
50532,202128
50533,202132
50534,202136
50535,202140
50536,202144
50537,202148
50538,202152
50539,202156
50540,202160
50541,202164
50542,202168
50543,202172
50544,202176
50545,202180
50546,202184
50547,202188
50548,202192
50549,202196
50550,202200
50551,202204
50552,202208
50553,202212
50554,202216
50555,202220
50556,202224
50557,202228
50558,202232
50559,202236
50560,202240
50561,202244
50562,202248
50563,202252
50564,202256
50565,202260
50566,202264
50567,202268
50568,202272
50569,202276
50570,202280
50571,202284
50572,202288
50573,202292
50574,202296
50575,202300
50576,202304
50577,202308
50578,202312
50579,202316
50580,202320
50581,202324
50582,202328
50583,202332
50584,202336
50585,202340
50586,202344
50587,202348
50588,202352
50589,202356
50590,202360
50591,202364
50592,202368
50593,202372
50594,202376
50595,202380
50596,202384
50597,202388
50598,202392
50599,202396
50600,202400
50601,202404
50602,202408
50603,202412
50604,202416
50605,202420
50606,202424
50607,202428
50608,202432
50609,202436
50610,202440
50611,202444
50612,202448
50613,202452
50614,202456
50615,202460
50616,202464
50617,202468
50618,202472
50619,202476
50620,202480
50621,202484
50622,202488
50623,202492
50624,202496
50625,202500
50626,202504
50627,202508
50628,202512
50629,202516
50630,202520
50631,202524
50632,202528
50633,202532
50634,202536
50635,202540
50636,202544
50637,202548
50638,202552
50639,202556
50640,202560
50641,202564
50642,202568
50643,202572
50644,202576
50645,202580
50646,202584
50647,202588
50648,202592
50649,202596
50650,202600
50651,202604
50652,202608
50653,202612
50654,202616
50655,202620
50656,202624
50657,202628
50658,202632
50659,202636
50660,202640
50661,202644
50662,202648
50663,202652
50664,202656
50665,202660
50666,202664
50667,202668
50668,202672
50669,202676
50670,202680
50671,202684
50672,202688
50673,202692
50674,202696
50675,202700
50676,202704
50677,202708
50678,202712
50679,202716
50680,202720
50681,202724
50682,202728
50683,202732
50684,202736
50685,202740
50686,202744
50687,202748
50688,202752
50689,202756
50690,202760
50691,202764
50692,202768
50693,202772
50694,202776
50695,202780
50696,202784
50697,202788
50698,202792
50699,202796
50700,202800
50701,202804
50702,202808
50703,202812
50704,202816
50705,202820
50706,202824
50707,202828
50708,202832
50709,202836
50710,202840
50711,202844
50712,202848
50713,202852
50714,202856
50715,202860
50716,202864
50717,202868
50718,202872
50719,202876
50720,202880
50721,202884
50722,202888
50723,202892
50724,202896
50725,202900
50726,202904
50727,202908
50728,202912
50729,202916
50730,202920
50731,202924
50732,202928
50733,202932
50734,202936
50735,202940
50736,202944
50737,202948
50738,202952
50739,202956
50740,202960
50741,202964
50742,202968
50743,202972
50744,202976
50745,202980
50746,202984
50747,202988
50748,202992
50749,202996
50750,203000
50751,203004
50752,203008
50753,203012
50754,203016
50755,203020
50756,203024
50757,203028
50758,203032
50759,203036
50760,203040
50761,203044
50762,203048
50763,203052
50764,203056
50765,203060
50766,203064
50767,203068
50768,203072
50769,203076
50770,203080
50771,203084
50772,203088
50773,203092
50774,203096
50775,203100
50776,203104
50777,203108
50778,203112
50779,203116
50780,203120
50781,203124
50782,203128
50783,203132
50784,203136
50785,203140
50786,203144
50787,203148
50788,203152
50789,203156
50790,203160
50791,203164
50792,203168
50793,203172
50794,203176
50795,203180
50796,203184
50797,203188
50798,203192
50799,203196
50800,203200
50801,203204
50802,203208
50803,203212
50804,203216
50805,203220
50806,203224
50807,203228
50808,203232
50809,203236
50810,203240
50811,203244
50812,203248
50813,203252
50814,203256
50815,203260
50816,203264
50817,203268
50818,203272
50819,203276
50820,203280
50821,203284
50822,203288
50823,203292
50824,203296
50825,203300
50826,203304
50827,203308
50828,203312
50829,203316
50830,203320
50831,203324
50832,203328
50833,203332
50834,203336
50835,203340
50836,203344
50837,203348
50838,203352
50839,203356
50840,203360
50841,203364
50842,203368
50843,203372
50844,203376
50845,203380
50846,203384
50847,203388
50848,203392
50849,203396
50850,203400
50851,203404
50852,203408
50853,203412
50854,203416
50855,203420
50856,203424
50857,203428
50858,203432
50859,203436
50860,203440
50861,203444
50862,203448
50863,203452
50864,203456
50865,203460
50866,203464
50867,203468
50868,203472
50869,203476
50870,203480
50871,203484
50872,203488
50873,203492
50874,203496
50875,203500
50876,203504
50877,203508
50878,203512
50879,203516
50880,203520
50881,203524
50882,203528
50883,203532
50884,203536
50885,203540
50886,203544
50887,203548
50888,203552
50889,203556
50890,203560
50891,203564
50892,203568
50893,203572
50894,203576
50895,203580
50896,203584
50897,203588
50898,203592
50899,203596
50900,203600
50901,203604
50902,203608
50903,203612
50904,203616
50905,203620
50906,203624
50907,203628
50908,203632
50909,203636
50910,203640
50911,203644
50912,203648
50913,203652
50914,203656
50915,203660
50916,203664
50917,203668
50918,203672
50919,203676
50920,203680
50921,203684
50922,203688
50923,203692
50924,203696
50925,203700
50926,203704
50927,203708
50928,203712
50929,203716
50930,203720
50931,203724
50932,203728
50933,203732
50934,203736
50935,203740
50936,203744
50937,203748
50938,203752
50939,203756
50940,203760
50941,203764
50942,203768
50943,203772
50944,203776
50945,203780
50946,203784
50947,203788
50948,203792
50949,203796
50950,203800
50951,203804
50952,203808
50953,203812
50954,203816
50955,203820
50956,203824
50957,203828
50958,203832
50959,203836
50960,203840
50961,203844
50962,203848
50963,203852
50964,203856
50965,203860
50966,203864
50967,203868
50968,203872
50969,203876
50970,203880
50971,203884
50972,203888
50973,203892
50974,203896
50975,203900
50976,203904
50977,203908
50978,203912
50979,203916
50980,203920
50981,203924
50982,203928
50983,203932
50984,203936
50985,203940
50986,203944
50987,203948
50988,203952
50989,203956
50990,203960
50991,203964
50992,203968
50993,203972
50994,203976
50995,203980
50996,203984
50997,203988
50998,203992
50999,203996
51000,204000
51001,204004
51002,204008
51003,204012
51004,204016
51005,204020
51006,204024
51007,204028
51008,204032
51009,204036
51010,204040
51011,204044
51012,204048
51013,204052
51014,204056
51015,204060
51016,204064
51017,204068
51018,204072
51019,204076
51020,204080
51021,204084
51022,204088
51023,204092
51024,204096
51025,204100
51026,204104
51027,204108
51028,204112
51029,204116
51030,204120
51031,204124
51032,204128
51033,204132
51034,204136
51035,204140
51036,204144
51037,204148
51038,204152
51039,204156
51040,204160
51041,204164
51042,204168
51043,204172
51044,204176
51045,204180
51046,204184
51047,204188
51048,204192
51049,204196
51050,204200
51051,204204
51052,204208
51053,204212
51054,204216
51055,204220
51056,204224
51057,204228
51058,204232
51059,204236
51060,204240
51061,204244
51062,204248
51063,204252
51064,204256
51065,204260
51066,204264
51067,204268
51068,204272
51069,204276
51070,204280
51071,204284
51072,204288
51073,204292
51074,204296
51075,204300
51076,204304
51077,204308
51078,204312
51079,204316
51080,204320
51081,204324
51082,204328
51083,204332
51084,204336
51085,204340
51086,204344
51087,204348
